DRUG_NAME	nGENE	BLADDER_CPS	BLADDER_CGPS	COLON_CPS	COLON_CGPS	NSCLC_CPS	NSCLC_CGPS	OVARIAN_CPS	OVARIAN_CGPS
sulpiride	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sulprostone	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sultiame	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sultopride	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sumatriptan	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sunitinib	271.0	50.0	0.36900369003690037	10.344827586206897	1.107011070110701	23.52941176470588	1.4760147601476015	16.666666666666664	0.36900369003690037
suprofen	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
suramin	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
suvorexant	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
suxamethonium	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tacalcitol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tacrine	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tacrolimus	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tadalafil	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tafamidis	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tafasitamab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tafluprost	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tagraxofusp	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talastine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talazoparib tosylate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talbutal	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talinolol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talipexole	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taltirelin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tamibarotene	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tamoxifen	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tamsulosin	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tandospirone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tannic acid	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tapentadol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tasimelteon	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tasosartan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tavaborole	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tazarotene	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tazemetostat	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tazobactam	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tecovirimat	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tedisamil	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tedizolid phosphate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teduglutide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tegaserod	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teicoplanin aglycone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
telaprevir	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
telbivudine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
telithromycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
telmisartan	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
telotristat ethyl	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temazepam	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temocapril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temsirolimus	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenapanor	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenecteplase	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teneligliptin	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenidap	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teniposide	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenofovir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenofovir disoproxil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tenoxicam	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tepotinib	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teprotumumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terazosin	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terbinafine	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terbutaline	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terconazole	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terfenadine	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terguride	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teriflunomide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
teriparatide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terodiline	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tertatolol	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tesamorelin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testolactone	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testosterone	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testosterone cypionate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testosterone enantate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testosterone propionate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testosterone undecanoate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tetrabenazine	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tetracaine	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tetracosactide	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tetracycline	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tetroxoprim	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tetryzoline	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tezacaftor	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thalidomide	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
theophylline	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiabendazole	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiamazole	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiamine	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiamphenicol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiamylal	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiethylperazine	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiocolchicoside	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thioctic acid	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thioguanine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiomersal	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiopental	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thioproperazine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thioridazine	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiotepa	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiothixene	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thiram	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thymol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thyropropic acid	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thyrotropin alfa	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiagabine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiamenidine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tianeptine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiapride	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiaprofenic acid	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tibolone	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ticagrelor	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ticarcillin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ticlopidine	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tienilic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tildrakizumab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tilidine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiliquinol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiludronic acid	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
timolol	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tinoridine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiocarlide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tioconazole	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiopronin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiotropium bromide	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tioxolone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tipiracil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tipranavir	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiquizium	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tirabrutinib hydrochloride	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiracizine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiratricol	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tirbanibulin	2.0	0.0	0.0	3.4482758620689653	50.0	0.0	0.0	0.0	0.0
tirilazad	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tirofiban	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tivozanib	10.0	0.0	0.0	0.0	0.0	5.88235294117647	10.0	0.0	0.0
tizanidine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tobramycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tocainide	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tocilizumab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tofacitinib	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tofisopam	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tofogliflozin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolazamide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolazoline	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolbutamide	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolcapone	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolfenamic acid	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
toliprolol	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolmetin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolnaftate	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolonium	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
toloxatone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolperisone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolrestat	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolterodine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tolvaptan	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tonzonium	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
topiramate	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
topiroxostat	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
topotecan	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
toremifene	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
torsemide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trabectedin	2.0	0.0	0.0	3.4482758620689653	50.0	0.0	0.0	0.0	0.0
tramadol	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tramazoline	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trametinib	3.0	0.0	0.0	0.0	0.0	11.76470588235294	66.66666666666666	0.0	0.0
trandolapril	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tranexamic acid	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tranilast	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tranylcypromine	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trastuzumab	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trastuzumab deruxtecan	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trastuzumab emtansine	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
travoprost	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trazodone	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trelagliptin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trenbolone hexahydrobenzylcarbonate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
treprostinil	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tretinoin	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tretoquinol	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triamcinolone	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triamcinolone acetonide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triamcinolone diacetate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triamcinolone hexacetonide	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triamterene	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triazolam	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trichlormethiazide	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triclabendazole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triclocarban	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triclofos	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triclosan	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tridihexethyl	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trientine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trifarotene	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trifluoperazine	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trifluperidol	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triflupromazine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trifluridine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trihexyphenidyl	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trilaciclib	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trilostane	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimetaphan	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimetazidine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimethadione	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimethoprim	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimetrexate	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trimipramine	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trioxsalen	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triparanol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tripelennamine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triprolidine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
triptorelin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trisodium citrate dihydrate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
troglitazone	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
troleandomycin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tropicamide	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tropisetron	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trospium	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trovafloxacin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trypan blue	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tryptophan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tubocurarine	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tucatinib	4.0	0.0	0.0	3.4482758620689653	25.0	0.0	0.0	0.0	0.0
tulobuterol	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tyramine	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tyrosine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ubenimex	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ubrogepant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
udenafil	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ulipristal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ulobetasol propionate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
umbralisib	5.0	0.0	0.0	3.4482758620689653	20.0	0.0	0.0	0.0	0.0
umeclidinium	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
upadacitinib	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
urapidil	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uridine triphosphate	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
urokinase	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ursodiol	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ustekinumab	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vadadustat	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valaciclovir	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valbenazine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valdecoxib	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valethamate	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valganciclovir	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valproic acid	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valrubicin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
valsartan	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vancomycin	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vandetanib	110.0	50.0	0.9090909090909091	6.896551724137931	1.8181818181818181	17.647058823529413	2.727272727272727	0.0	0.0
vaniprevir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vardenafil	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
varenicline	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vasopressin	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vecuronium	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vedolizumab	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
velnacrine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
velpatasvir	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vemurafenib	8.0	0.0	0.0	0.0	0.0	5.88235294117647	12.5	0.0	0.0
venetoclax	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
venlafaxine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
verapamil	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vericiguat	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vernakalant	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vesnarinone	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vibegron	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vidarabine	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vigabatrin	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vilanterol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vilazodone	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vildagliptin	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
viloxazine	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
viltolarsen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vinblastine	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vinburnine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vincamine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vincristine	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vindesine	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vinflunine	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vinorelbine	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vinpocetine	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vismodegib	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vitamin A palmitate	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voclosporin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voglibose	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
volanesorsen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vonoprazan	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vorapaxar	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voriconazole	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vorinostat	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vorozole	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vortioxetine	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voxelotor	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voxilaprevir	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
warfarin	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
xamoterol	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
xanomeline	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ximelagatran	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
xylometazoline	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yohimbine	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zafirlukast	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zalcitabine	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zaleplon	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zanamivir	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zanubrutinib	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ziconotide	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zidovudine	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zileuton	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zimeldine	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zinc chloride	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ziprasidone	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zofenopril	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zoledronic acid	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zolmitriptan	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zolpidem	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zomepirac	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zonisamide	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zopiclone	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zotarolimus	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zotepine	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zucapsaicin	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zuclopenthixol	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
